Body name,Body,"Full Property Address","Post Code","Analysis Code of Last 2010 Valuation","NDR - Analysis code description"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","435-437, Cranbrook Road, Ilford, Essex","IG1 4UW","CS1","Bank And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","274, Cranbrook Road, Ilford, Essex","IG1 4UR","MH","Surgery And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","341, Cranbrook Road, Ilford, Essex","IG1 4UF","EN1","Day Nursery And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","327, Cranbrook Road, Ilford","IG1 4UE","CH","Hotel And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","325, Cranbrook Road, Ilford, Essex","IG1 4UE","EN1","Day Nursery And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","287-289, Cranbrook Road, Ilford, Essex","IG1 4UA","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","301-309, Cranbrook Road, Ilford, Essex","IG1 4UA","CH","Hotel And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","295, Cranbrook Road, Ilford, Essex","IG1 4UA","CL2","Club And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Hutchison (Ig0021) Ilford North Ate, Cranbrook Road, Ilford, Essex","IG1 4TL","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","T-Mobile (80437) Bt Spec Ilford North Ate, Cranbrook Road, Ilford, Essex","IG1 4TL","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Vodafone (47209) Ilford North Bt Exchange, 277, Cranbrook Road, Ilford, Essex","IG1 4TL","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","O2 (13172) Ilford North Bt Exchange, 279, Cranbrook Road, Ilford, Essex","IG1 4TL","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 4, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Gnd F, 259, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 8, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 4, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 7, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 2, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","R/O 267, Cranbrook Road, Ilford, Essex","IG1 4TG","CP1","Car Parking Space And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","R/O 267, Cranbrook Road, Ilford, Essex","IG1 4TG","CP1","Car Parking Space And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","3rd F, 267, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 8, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 10, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 5, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2nd F, 267, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 7, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 1, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 3, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","263, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Wycliffe House, 245-247, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 9, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 6, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","3rd F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 1, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 5, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 6, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Bst, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CP1","Car Parking Space And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Gnd Flr, 267, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","1st F, 259, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 3, Gf, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","277, Cranbrook Road, Ilford, Essex","IG1 4TG","COO","Offices And Premises And Office"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","R/O 267, Cranbrook Road, Ilford, Essex","IG1 4TG","CP1","Car Parking Space And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Room 2, 1st F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","255, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2nd F, 269-275, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","253, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","251, Cranbrook Road, Ilford, Essex","IG1 4TG","CR","Restaurant And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","249, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","1st F, 267, Cranbrook Road, Ilford, Essex","IG1 4TG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","225, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","223, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","229-231, Cranbrook Road, Ilford, Essex","IG1 4TD","CR","Restaurant And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","1st & 2nd Flrs Wycliffe House, 245-247, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Stores, R/O 213 Cranbrook Road, Ilford, Essex","IG1 4TD","CW3","Store And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2nd F Rear, 209, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","1st Floor, 207, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Parking Spaces, For 1st Floor, Wycliffe House, 245-247, Cranbrook Road, Ilford, Essex","IG1 4TD","CP1","Car Parking Space And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","201-205, Cranbrook Road, Ilford, Essex","IG1 4TD","CSO","Shop And Premises And Office"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Parking Spaces, For 2nd Floor, Wycliffe House, 245-247, Cranbrook Road, Ilford, Essex","IG1 4TD","CP1","Car Parking Space And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","227, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2nd F Frnt, 209, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","235, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Gnd F, 207, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","1st F Middle, 209, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","237, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","211, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","1st F Rear, 209, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","221, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","241, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","243, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","1st F Front, 209, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2nd Floor, 207, Cranbrook Road, Ilford, Essex","IG1 4TD","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","213, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","217, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","239, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","219, Cranbrook Road, Ilford, Essex","IG1 4TD","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","197-199, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","151, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","187, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Ad Right (City Ads 1036) O/S, 151, Cranbrook Road, Ilford, Essex","IG1 4TA","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","161-163, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","173, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2nd Floor, 221, Cranbrook Road, Ilford, Essex","IG1 4TA","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","183, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","193, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","195, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","185, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","189-191, Cranbrook Road, Ilford","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","165-169, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","155, Cranbrook Road, Ilford, Essex","IG1 4TA","CR","Restaurant And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","153, Cranbrook Road, Ilford, Essex","IG1 4TA","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","177-181, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","175, Cranbrook Road, Ilford, Essex","IG1 4TA","CS5","Launderette And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","157-159, Cranbrook Road, Ilford, Essex","IG1 4TA","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Corner Of, Cranbrook Road And Balfour Road, Ilford, Essex","IG1 4SQ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","R/O 60, Valentines Road, Ilford, Essex","IG1 4SA","IF3","Workshop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2, Ingleby Road, Ilford, Essex","IG1 4RY","EN1","Day Nursery And Premises"
